frame_order	sum	raw	gpstimestamp
11170	1021.5	910	1534414008
11171	1021.5	969	1534414022
11172	1021.5	981	1534414027
11173	1022.75	1011	1534414050
11174	1024	1024	1534414110
11175	1024	1024	1534414141
11176	1028	1028	1534416841
11177	1028	1028	1534417804
11178	1027	1027	1534417864
11179	1027	1027	1534417915
11180	1028	1028	1534417975
11181	1029	1029	1534418035
11182	1029	1029	1534418095
11183	1029	1029	1534418155
11184	1029	1029	1534418215
11185	1029	1029	1534418275
11186	1029	1029	1534418335
11187	1029	1029	1534418395
11188	1029	1029	1534418455
11189	1029	1029	1534418515
11190	1029	1029	1534418575
11191	1029	1029	1534418633
11192	1029	1029	1534418693
11193	1029	1029	1534418753
11194	1027	1027	1534418813
11195	1027	1027	1534418873
11196	1023	1023	1534418933
11197	1023	1023	1534418993
11198	1023	1023	1534419053
11199	1023	1023	1534419113
11200	1023	1023	1534419173
11201	1023	1023	1534419233
11202	1023	1023	1534419293
11203	1025	1025	1534419353
11204	1025	1025	1534419413
11205	1025	1025	1534419419
11206	1025	1025	1534419479
11207	1025	1025	1534419539
11208	1025	1025	1534419599
11209	1025	1025	1534419659
11210	1025	1025	1534419719
11211	1025	1025	1534419757
11212	1025	1025	1534419817
11213	1017	1017	1534419877
11214	1017	1017	1534419886
11215	1017	1017	1534419946
11216	1017	1017	1534420006
11217	1017	1017	1534420066
11218	1017	1017	1534420126
11219	1017	1017	1534420186
11220	1017	1017	1534420246
11221	1017	1017	1534420306
11222	1017	1017	1534420366
11223	1017	1017	1534420426
11224	1017	1017	1534420486
11225	1017	1017	1534420546
11226	1017	1017	1534420606
11227	1017	1017	1534420666
11228	1017	1017	1534420786
11229	1018	1018	1534420846
11230	1018	1018	1534420906
11231	1018	1018	1534420966
11232	1019	1019	1534421086
11233	1019	1019	1534421146
11234	1019	1019	1534421206
11235	1019	1019	1534421266
11236	1019	1019	1534421326
11237	1019	1019	1534421386
11238	1019	1019	1534421446
11239	1021	1021	1534421506
11240	1021	1021	1534421566
11241	1021	1021	1534421626
11242	1021	1021	1534421686
11243	1021	1021	1534421746
11244	1021	1021	1534421806
11245	1021	1021	1534421866
11246	1021	1021	1534421926
11247	1021	1021	1534421986
11248	1021	1021	1534422106
11249	1021	1021	1534422166
11250	1021	1021	1534422226
11251	1021	1021	1534422286
11252	1021	1021	1534422346
11253	1021	1021	1534422406
11254	1021	1021	1534422466
11255	1021	1021	1534422526
11256	1021	1021	1534422586
11257	1021	1021	1534422646
11258	1021	1021	1534422706
11259	1021	1021	1534422766
11260	1021	1021	1534422826
11261	1019	1019	1534422886
11262	1020	1020	1534422946
11263	1020	1020	1534423006
11264	1020	1020	1534423066
11265	1019	1019	1534423126
11266	1019	1019	1534423186
11267	1019	1019	1534423246
11268	1019	1019	1534423306
11269	1020	1020	1534423366
11270	1020	1020	1534423426
11271	1020	1020	1534423486
11272	1020	1020	1534423546
11273	1020	1020	1534423606
11274	1020	1020	1534423666
11275	1020	1020	1534423726
11276	1020	1020	1534423786
11277	1020	1020	1534423846
11278	1020	1020	1534423906
11279	1020	1020	1534423966
11280	1020	1020	1534424026
11281	1020	1020	1534424086
11282	1020	1020	1534424146
11283	1020	1020	1534424206
11284	1020	1020	1534424266
11285	1020	1020	1534424326
11286	1020	1020	1534424386
11287	1020	1020	1534424446
11288	1020	1020	1534424506
11289	1020	1020	1534424566
11290	1020	1020	1534424626
11291	1020	1020	1534424682
11292	1020	1020	1534424700
11293	1020	1020	1534424722
11294	1023	1023	1534424782
11295	1023	1023	1534424842
11296	1023	1023	1534424854
11297	1015	1015	1534424914
11298	1015	1015	1534424929
11299	1015	1015	1534424981
11300	1015	1015	1534424992
11301	1015	1015	1534425006
11302	1015	1015	1534425066
11303	1015	1015	1534425126
11304	1015	1015	1534425186
11305	1015	1015	1534425195
11306	1015	1015	1534425255
11307	1015	1015	1534425315
11308	1015	1015	1534425375
11309	1015	1015	1534425435
11310	1015	1015	1534425495
11311	1015	1015	1534425555
11312	1015	1015	1534425615
11313	1015	1015	1534425675
11314	1015	1015	1534425735
11315	1015	1015	1534425795
11316	1015	1015	1534425855
11317	1015	1015	1534425915
11318	1015	1015	1534425975
11319	1015	1015	1534426035
11320	1015	1015	1534426095
11321	1015	1015	1534426155
11322	1015	1015	1534426215
11323	1015	1015	1534426275
11324	1015	1015	1534426335
11325	1015	1015	1534426395
11326	1015	1015	1534426455
11327	1015	1015	1534426515
11328	1015	1015	1534426575
11329	1015	1015	1534426635
11330	1015	1015	1534426695
11331	1015	1015	1534426755
11332	1015	1015	1534426815
11333	1015	1015	1534426875
11334	1015	1015	1534426935
11335	1015	1015	1534426995
11336	1015	1015	1534427055
11337	1015	1015	1534427115
11338	1015	1015	1534427175
11339	1015	1015	1534427235
11340	1015	1015	1534427295
11341	1015	1015	1534427355
11342	1015	1015	1534427415
11343	1015	1015	1534427475
11344	1015	1015	1534427535
11345	1015	1015	1534427595
11346	1015	1015	1534427655
11347	1018	1018	1534427715
11348	1019	1019	1534427775
11349	1019	1019	1534427835
11350	1019	1019	1534427895
11351	1019	1019	1534427955
11352	1019	1019	1534428015
11353	1019	1019	1534428075
11354	1019	1019	1534428135
11355	1020	1020	1534428195
11356	1017	1017	1534428255
11357	1018	1018	1534428315
11358	1018	1018	1534428375
11359	1018	1018	1534428435
11360	1018	1018	1534428495
11361	1018	1018	1534428555
11362	1019	1019	1534428615
11363	1019	1019	1534428675
11364	1019	1019	1534428735
11365	1019	1019	1534428795
11366	1019	1019	1534428855
11367	1019	1019	1534428915
11368	1019	1019	1534428975
11369	1019	1019	1534429035
11370	1019	1019	1534429095
11371	1019	1019	1534429128
11372	1017	1017	1534429188
11373	1016	1016	1534429197
11374	1016	1016	1534429211
11375	1016	1016	1534429271
11376	1017	1017	1534429331
11377	1017	1017	1534429391
11378	1017	1017	1534429451
11379	1017	1017	1534429511
11380	1017	1017	1534429571
11381	1017	1017	1534429631
11382	1015	1015	1534429691
11383	1015	1015	1534429751
11384	1015	1015	1534429811
11385	1015	1015	1534429871
11386	1017	1017	1534429931
11387	1017	1017	1534429991
11388	1017	1017	1534430051
11389	1017	1017	1534430111
11390	1017	1017	1534430171
11391	1017	1017	1534430231
11392	1017	1017	1534430291
11393	1017	1017	1534430351
11394	1017	1017	1534430411
11395	1017	1017	1534430471
11396	1017	1017	1534430531
11397	1017	1017	1534430591
11398	1017	1017	1534430651
11399	1017	1017	1534430711
11400	1017	1017	1534430771
11401	1017	1017	1534430831
11402	1018	1018	1534430891
11403	1018	1018	1534430951
11404	1017	1017	1534431011
11405	1019	1019	1534431071
11406	1018	1018	1534431131
11407	1018	1018	1534431191
11408	1018	1018	1534431251
11409	1018	1018	1534431311
11410	1018	1018	1534431371
11411	1018	1018	1534431431
11412	1018	1018	1534431491
11413	1019	1019	1534431551
11414	1019	1019	1534431611
11415	1018	1018	1534431671
11416	1018	1018	1534431731
11417	1018	1018	1534431791
11418	1019	1019	1534431851
11419	1019	1019	1534431911
11420	1019	1019	1534431971
11421	1019	1019	1534432031
11422	1019	1019	1534432091
11423	1019	1019	1534432151
11424	1018	1018	1534432211
11425	1018	1018	1534432271
11426	1018	1018	1534432331
11427	1018	1018	1534432391
11428	1018	1018	1534432451
11429	1018	1018	1534432511
11430	1018	1018	1534432571
11431	1018	1018	1534432631
11432	1018	1018	1534432691
11433	1018	1018	1534432751
11434	1018	1018	1534432811
11435	1018	1018	1534432871
11436	1018	1018	1534432931
11437	1018	1018	1534432991
11438	1018	1018	1534433051
11439	1018	1018	1534433111
11440	1018	1018	1534433171
11441	1018	1018	1534433231
11442	1017	1017	1534433291
11443	1017	1017	1534433351
11444	1017	1017	1534433411
11445	1017	1017	1534433444
11446	1017	1017	1534433456
11447	1018	1018	1534433466
11448	1018	1018	1534433474
11449	1018	1018	1534433483
11450	1018	1018	1534433488
11451	1018	1018	1534433497
11452	1018	1018	1534433522
11453	1018	1018	1534433582
11454	1018	1018	1534433635
11455	1014	1014	1534433682
11456	1015	1015	1534433690
11457	1015	1015	1534433750
11458	1015	1015	1534433810
11459	1015	1015	1534433870
11460	1015	1015	1534433930
11461	1015	1015	1534433990
11462	1015	1015	1534434050
11463	1015	1015	1534434110
11464	1015	1015	1534434170
11465	1015	1015	1534434230
11466	1015	1015	1534434290
11467	1009	1009	1534434350
11468	1009	1009	1534434410
11469	1009	1009	1534434470
11470	1009	1009	1534434530
11471	1009	1009	1534434590
11472	1009	1009	1534434650
11473	1009	1009	1534434710
11474	1009	1009	1534434770
11475	1009	1009	1534434830
11476	1009	1009	1534434890
11477	1004	1004	1534434950
11478	1004	1004	1534435010
11479	1004	1004	1534435070
11480	1002	1002	1534435130
11481	1003	1003	1534435190
11482	1000	1000	1534435250
11483	1000	1000	1534435310
11484	1000	1000	1534435370
11485	1001	1001	1534435490
11486	1001	1001	1534435550
11487	1001	1001	1534435610
11488	1001	1001	1534435670
11489	1001	1001	1534435730
11490	999	999	1534435790
11491	999	999	1534435850
11492	999	999	1534435910
11493	998	998	1534435970
11494	998	998	1534436030
11495	998	998	1534436090
11496	998	998	1534436150
11497	997	997	1534436210
11498	997	997	1534436270
11499	997	997	1534436330
11500	996	996	1534436390
11501	996	996	1534436450
11502	992	992	1534436510
11503	991	991	1534436570
11504	991	991	1534436630
11505	991	991	1534436690
11506	991	991	1534436750
11507	991	991	1534436810
11508	994	994	1534436870
11509	991	991	1534436930
11510	988	988	1534436990
11511	988	988	1534437050
11512	991	991	1534437110
11513	988	988	1534437170
11514	986	986	1534437230
11515	987	987	1534437290
11516	990	990	1534437350
11517	990	990	1534437410
11518	990	990	1534437470
11519	985	985	1534437530
11520	985	985	1534437590
11521	985	985	1534437618
11522	984	984	1534437678
11523	983	983	1534437738
11524	983	983	1534437798
11525	983	983	1534437810
11526	983	983	1534437864
11527	983	983	1534437924
11528	983	983	1534437930
11529	983	983	1534437990
11530	983	983	1534438050
11531	983	983	1534438110
11532	983	983	1534438170
11533	983	983	1534438230
11534	983	983	1534438290
11535	983	983	1534438350
11536	983	983	1534438410
11537	983	983	1534438470
11538	984	984	1534438530
11539	984	984	1534438590
11540	984	984	1534438650
11541	984	984	1534438710
11542	984	984	1534438770
11543	984	984	1534438830
11544	984	984	1534438890
11545	984	984	1534438950
11546	984	984	1534439010
11547	984	984	1534439070
11548	984	984	1534439130
11549	984	984	1534439190
11550	984	984	1534439250
11551	984	984	1534439310
11552	984	984	1534439370
11553	984	984	1534439430
11554	984	984	1534439490
11555	984	984	1534439550
11556	984	984	1534439610
11557	984	984	1534439670
11558	984	984	1534439730
11559	984	984	1534439790
11560	984	984	1534439850
11561	984	984	1534439910
11562	984	984	1534439970
11563	984	984	1534440030
11564	984	984	1534440090
11565	984	984	1534440150
11566	985	985	1534440270
11567	985	985	1534440330
11568	985	985	1534440390
11569	985	985	1534440450
11570	985	985	1534440510
11571	985	985	1534440570
11572	985	985	1534440630
11573	985	985	1534440690
11574	985	985	1534440750
11575	985	985	1534440810
11576	985	985	1534440870
11577	985	985	1534440930
11578	985	985	1534440990
11579	985	985	1534441050
11580	985	985	1534441110
11581	985	985	1534441170
11582	986	986	1534441230
11583	986	986	1534441290
11584	986	986	1534441350
11585	986	986	1534441410
11586	986	986	1534441470
11587	986	986	1534441530
11588	986	986	1534441590
11589	986	986	1534441650
11590	986	986	1534441710
11591	986	986	1534441770
11592	986	986	1534441830
11593	986	986	1534441890
11594	986	986	1534441950
11595	986	986	1534442010
11596	986	986	1534442070
11597	986	986	1534442130
11598	986	986	1534442190
11599	986	986	1534442250
11600	986	986	1534442310
11601	987	987	1534442370
11602	987	987	1534442430
11603	987	987	1534442490
11604	987	987	1534442550
11605	987	987	1534442610
11606	987	987	1534442670
11607	987	987	1534442730
11608	987	987	1534442790
11609	987	987	1534442850
11610	987	987	1534442910
11611	987	987	1534442970
11612	987	987	1534443030
11613	987	987	1534443090
11614	987	987	1534443150
11615	986	986	1534443172
11616	987	987	1534444060
11617	987	987	1534444099
11618	984	984	1534444159
11619	984	984	1534444166
11620	984	984	1534444183
11621	981	981	1534444243
11622	981	981	1534444257
11623	980	980	1534444317
11624	980	980	1534444369
11625	978	978	1534444393
11626	978	978	1534444400
11627	978	978	1534444414
11628	978	978	1534444419
11629	978	978	1534444448
11630	978	978	1534444508
11631	978	978	1534444518
11632	978	978	1534444527
11633	978	978	1534444532
11634	978	978	1534444537
11635	978	978	1534444542
11636	982	982	1534447242
11637	985	985	1534449941
11638	984	984	1534451725
11639	978	978	1534451845
11640	978	978	1534451869
11641	978	978	1534451885
11642	976	976	1534451890
11643	976	976	1534451950
11644	976	976	1534451971
11645	976	976	1534451982
11646	976	976	1534452083
11647	976	976	1534452412
11648	976	976	1534452742
11649	976	976	1534453071
11650	976	976	1534453401
11651	976	976	1534453730
11652	976	976	1534454060
11653	976	976	1534454389
11654	976	976	1534454718
11655	976	976	1534455048
11656	976	976	1534455377
11657	976	976	1534455707
11658	976	976	1534456036
11659	976	976	1534456366
11660	976	976	1534456471
11661	976	976	1534456531
11662	976	976	1534456536
11663	976	976	1534456567
11664	976	976	1534456609
11665	976	976	1534456695
11666	976	976	1534456755
11667	974	974	1534456815
11668	974	974	1534456875
11669	974	974	1534456935
11670	974	974	1534457025
11671	972	972	1534457085
11672	972	972	1534457145
11673	972	972	1534457205
11674	972	972	1534457265
11675	970	970	1534457354
11676	970	970	1534457414
11677	970	970	1534457474
11678	968	968	1534457534
11679	968	968	1534457594
11680	968	968	1534457685
11681	968	968	1534457743
11682	965	965	1534457804
11683	965	965	1534457864
11684	965	965	1534457923
11685	965	965	1534458013
11686	965	965	1534458073
11687	963	963	1534458133
11688	963	963	1534458193
11689	963	963	1534458253
11690	963	963	1534458342
11691	961	961	1534458402
11692	961	961	1534458462
11693	961	961	1534458522
11694	961	961	1534458582
11695	959	959	1534458672
11696	959	959	1534458732
11697	959	959	1534458792
11698	957	957	1534458852
11699	957	957	1534458912
11700	957	957	1534459001
11701	957	957	1534459061
11702	955	955	1534459121
11703	955	955	1534459181
11704	955	955	1534459241
11705	955	955	1534459331
11706	952	952	1534459391
11707	952	952	1534459451
11708	952	952	1534459511
11709	952	952	1534459571
11710	952	952	1534459662
11711	950	950	1534459720
11712	950	950	1534459780
11713	950	950	1534459840
11714	950	950	1534459900
11715	948	948	1534459990
11716	948	948	1534460050
11717	948	948	1534460110
11718	948	948	1534460170
11719	946	946	1534460230
11720	946	946	1534460319
11721	946	946	1534460379
11722	944	944	1534460439
11723	944	944	1534460499
11724	944	944	1534460559
11725	944	944	1534460649
11726	942	942	1534460709
11727	942	942	1534460769
11728	942	942	1534460829
11729	942	942	1534460889
11730	939	939	1534460978
11731	939	939	1534461038
11732	939	939	1534461098
11733	939	939	1534461158
11734	939	939	1534461196
11735	939	939	1534461307
11736	939	939	1534461376
11737	939	939	1534461402
11738	939	939	1534463881
11739	939	939	1534463941
11740	939	939	1534464001
11741	939	939	1534464041
11742	939	939	1534464067
11743	937	937	1534464127
11744	937	937	1534464187
11745	937	937	1534464247
11746	937	937	1534464307
11747	935	935	1534464367
11748	935	935	1534464427
11749	935	935	1534464487
11750	933	933	1534464607
11751	933	933	1534464667
11752	933	933	1534464727
11753	933	933	1534464787
11754	931	931	1534464847
11755	931	931	1534464861
11756	931	931	1534464921
11757	931	931	1534464981
11758	931	931	1534464986
11759	931	931	1534465046
11760	929	929	1534465106
11761	929	929	1534465166
11762	929	929	1534465226
11763	929	929	1534465286
11764	929	929	1534465291
11765	929	929	1534465298
11766	929	929	1534465305
11767	929	929	1534465314
11768	929	929	1534465328
11769	929	929	1534466122
11770	929	929	1534466182
11771	929	929	1534466202
11772	926	926	1534466262
11773	926	926	1534466309
11774	926	926	1534466385
11775	926	926	1534466403
11776	926	926	1534466437
11777	926	926	1534466461
11778	926	926	1534466467
11779	926	926	1534466483
11780	926	926	1534466488
11781	926	926	1534466530
11782	926	926	1534466550
11783	926	926	1534466555
11784	926	926	1534466560
11785	926	926	1534466579
11786	926	926	1534466584
11787	926	926	1534466597
11788	926	926	1534466602
11789	926	926	1534466610
11790	926	926	1534466670
11791	926	926	1534466730
11792	926	926	1534466748
11793	926	926	1534466894
11794	926	926	1534466934
11795	926	926	1534467726
11796	926	926	1534468055
11797	926	926	1534468385
11798	926	926	1534468714
11799	926	926	1534469044
11800	926	926	1534469373
11801	926	926	1534469702
11802	926	926	1534470032
11803	926	926	1534470361
11804	926	926	1534470691
11805	926	926	1534471020
11806	926	926	1534471080
11807	926	926	1534471140
11808	926	926	1534471200
11809	926	926	1534471260
11810	926	926	1534471350
11811	926	926	1534471358
11812	926	926	1534471409
11813	926	926	1534471469
11814	926	926	1534471529
11815	926	926	1534471589
11816	926	926	1534471679
11817	924	924	1534471739
11818	924	924	1534471799
11819	924	924	1534471919
11820	924	924	1534472009
11821	922	922	1534472069
11822	922	922	1534472129
11823	922	922	1534472189
11824	920	920	1534472249
11825	920	920	1534472338
11826	920	920	1534472398
11827	920	920	1534472458
11828	918	918	1534472518
11829	918	918	1534472578
11830	918	918	1534472668
11831	918	918	1534472728
11832	916	916	1534472788
11833	916	916	1534472848
11834	916	916	1534472908
11835	913	913	1534472997
11836	913	913	1534473057
11837	913	913	1534473117
11838	913	913	1534473177
11839	913	913	1534473237
11840	913	913	1534473326
11841	911	911	1534473386
11842	911	911	1534473446
11843	911	911	1534473506
11844	911	911	1534473566
11845	909	909	1534473656
11846	909	909	1534473716
11847	909	909	1534473776
11848	907	907	1534473836
11849	907	907	1534473896
11850	907	907	1534473985
11851	907	907	1534474045
11852	905	905	1534474105
11853	905	905	1534474165
11854	905	905	1534474225
11855	905	905	1534474315
11856	903	903	1534474375
11857	903	903	1534474435
11858	903	903	1534474495
11859	900	900	1534474555
11860	900	900	1534474644
11861	900	900	1534474704
11862	900	900	1534474764
11863	900	900	1534474824
11864	900	900	1534474884
11865	898	898	1534474974
11866	898	898	1534475034
11867	898	898	1534475094
11868	896	896	1534475154
11869	896	896	1534475214
11870	896	896	1534475303
11871	896	896	1534475363
11872	894	894	1534475423
11873	894	894	1534475483
11874	894	894	1534475543
11875	894	894	1534475633
11876	892	892	1534475693
11877	892	892	1534475753
11878	892	892	1534475813
11879	890	890	1534475873
11880	890	890	1534475962
11881	890	890	1534476022
11882	890	890	1534476082
11883	887	887	1534476142
11884	887	887	1534476202
11885	887	887	1534476291
11886	887	887	1534476351
11887	887	887	1534476411
11888	887	887	1534476471
11889	887	887	1534476521
11890	887	887	1534476621
11891	887	887	1534476632
11892	887	887	1534476677
11893	885	885	1534476687
11894	885	885	1534476694
11895	885	885	1534476699
11896	885	885	1534476717
11897	885	885	1534476739
11898	885	885	1534476744
11899	887	887	1534479444
11900	887	887	1534480251
11901	887	887	1534480581
11902	887	887	1534480910
11903	887	887	1534481240
11904	887	887	1534481569
11905	887	887	1534481899
11906	887	887	1534482228
11907	887	887	1534482288
11908	887	887	1534482348
11909	887	887	1534482408
11910	887	887	1534482468
11911	887	887	1534482557
11912	887	887	1534482617
11913	887	887	1534482630
11914	887	887	1534482641
11915	887	887	1534482670
11916	887	887	1534482675
11917	887	887	1534482687
11918	887	887	1534482747
11919	887	887	1534482807
11920	887	887	1534482867
11921	887	887	1534482927
11922	887	887	1534482987
11923	887	887	1534483047
11924	887	887	1534483107
11925	887	887	1534483167
11926	887	887	1534483227
11927	887	887	1534483265
11928	888	888	1534484486
11929	889	889	1534484546
11930	889	889	1534484588
11931	888	888	1534487288
11932	888	888	1534487637
11933	888	888	1534487697
11934	888	888	1534487757
11935	888	888	1534487817
11936	888	888	1534487877
11937	888	888	1534487937
11938	888	888	1534487966
11939	888	888	1534487971
11940	887	887	1534488031
11941	887	887	1534488049
11942	887	887	1534488068
11943	887	887	1534488128
11944	885	885	1534488188
11945	885	885	1534488224
11946	885	885	1534488284
11947	885	885	1534488344
11948	885	885	1534488376
11949	885	885	1534488381
11950	886	886	1534488734
11951	885	885	1534488794
11952	885	885	1534488835
11953	885	885	1534488840
11954	885	885	1534488912
11955	886	886	1534488923
11956	884	884	1534489629
11957	884	884	1534489689
11958	884	884	1534489749
11959	884	884	1534489785
11960	885	885	1534489845
11961	885	885	1534489905
11962	884	884	1534489965
11963	884	884	1534490025
11964	884	884	1534490085
11965	884	884	1534490145
11966	880	880	1534490205
11967	880	880	1534490265
11968	880	880	1534490325
11969	880	880	1534490385
11970	880	880	1534490445
11971	880	880	1534490505
11972	880	880	1534490565
11973	880	880	1534490625
11974	880	880	1534490685
11975	880	880	1534490745
11976	880	880	1534490805
11977	880	880	1534490865
11978	880	880	1534490925
11979	874	874	1534490985
11980	874	874	1534491045
11981	874	874	1534491105
11982	874	874	1534491165
11983	874	874	1534491225
11984	874	874	1534491285
11985	871	871	1534491345
11986	871	871	1534491405
11987	869	869	1534491465
11988	869	869	1534491525
11989	869	869	1534491585
11990	868	868	1534491645
11991	868	868	1534491705
11992	868	868	1534491765
11993	865	865	1534491825
11994	865	865	1534491885
11995	864	864	1534491945
11996	864	864	1534492005
11997	864	864	1534492065
11998	864	864	1534492125
11999	864	864	1534492185
12000	864	864	1534492245
12001	864	864	1534492305
12002	862	862	1534492365
12003	864	864	1534492425
12004	862	862	1534492485
12005	862	862	1534492545
12006	862	862	1534492605
12007	862	862	1534492665
12008	861	861	1534492725
12009	862	862	1534492785
12010	860	860	1534492845
12011	860	860	1534492965
12012	860	860	1534493025
12013	858	858	1534493085
12014	858	858	1534493145
12015	855	855	1534493205
12016	853	853	1534493265
12017	854	854	1534493325
12018	852	852	1534493385
12019	852	852	1534493445
12020	852	852	1534493505
12021	852	852	1534493565
12022	852	852	1534493625
12023	855	855	1534493685
12024	855	855	1534493745
12025	854	854	1534493805
12026	853	853	1534493865
12027	853	853	1534493925
12028	853	853	1534493985
12029	852	852	1534494045
12030	853	853	1534494105
12031	852	852	1534494165
12032	853	853	1534494225
12033	851	851	1534494285
12034	851	851	1534494345
12035	851	851	1534494405
12036	851	851	1534494465
12037	851	851	1534494525
12038	851	851	1534494585
12039	851	851	1534494645
12040	851	851	1534494705
12041	851	851	1534494765
12042	851	851	1534494825
12043	849	849	1534494885
12044	849	849	1534494945
12045	850	850	1534495005
12046	848	848	1534495065
12047	848	848	1534495125
12048	851	851	1534495185
12049	847	847	1534495205
12050	848	848	1534495224
12051	845	845	1534495275
12052	845	845	1534495335
12053	848	848	1534495395
12054	848	848	1534495411
12055	848	848	1534495436
12056	848	848	1534495447
12057	848	848	1534495507
12058	848	848	1534495543
12059	849	849	1534495564
12060	848	848	1534495603
12061	848	848	1534495609
12062	848	848	1534495669
12063	848	848	1534495713
12064	849	849	1534495723
12065	849	849	1534495728
12066	848	848	1534495921
12067	847	847	1534495937
12068	846	846	1534495956
12069	846	846	1534495961
12070	848	848	1534496122
12071	847	847	1534496158
12072	847	847	1534496165
12073	847	847	1534496170
12074	847	847	1534496189
12075	847	847	1534496194
12076	847	847	1534496203
12077	847	847	1534496209
12078	847	847	1534496219
12079	847	847	1534496233
12080	847	847	1534496239
12081	848	848	1534496262
12082	848	848	1534496267
12083	848	848	1534496281
12084	848	848	1534496341
12085	848	848	1534496346
12086	847	847	1534496406
12087	847	847	1534496466
12088	847	847	1534496526
12089	847	847	1534496586
12090	847	847	1534496646
12091	847	847	1534496706
12092	847	847	1534496766
12093	847	847	1534496826
12094	847	847	1534496886
12095	847	847	1534496946
12096	847	847	1534497006
12097	847	847	1534497066
12098	848	848	1534497186
12099	848	848	1534497246
12100	848	848	1534497306
12101	848	848	1534497366
12102	848	848	1534497426
12103	848	848	1534497486
12104	848	848	1534497546
12105	848	848	1534497606
12106	848	848	1534497666
12107	848	848	1534497726
12108	848	848	1534497786
12109	848	848	1534497846
12110	848	848	1534497906
12111	850	850	1534497966
12112	850	850	1534498026
12113	850	850	1534498086
12114	850	850	1534498146
12115	850	850	1534498206
12116	850	850	1534498266
12117	850	850	1534498326
12118	850	850	1534498386
12119	850	850	1534498446
12120	850	850	1534498506
12121	850	850	1534498626
12122	850	850	1534498686
12123	850	850	1534498746
12124	850	850	1534498806
12125	850	850	1534498866
12126	850	850	1534498926
12127	850	850	1534498986
12128	850	850	1534499046
12129	850	850	1534499106
12130	850	850	1534499166
12131	850	850	1534499226
12132	850	850	1534499285
12133	850	850	1534499290
12134	850	850	1534499305
12135	850	850	1534499315
12136	850	850	1534499362
12137	850	850	1534499379
12138	850	850	1534499393
12139	850	850	1534499398
12140	850	850	1534499403
12141	850	850	1534499409
12142	848	848	1534499414
12143	848	848	1534499420
12144	848	848	1534499425
12145	848	848	1534499432
12146	848	848	1534499437
12147	848	848	1534499442
12148	848	848	1534499468
12149	848	848	1534499474
12150	848	848	1534499490
12151	848	848	1534499495
12152	849	849	1534499500
12153	847	847	1534499683
12154	846	846	1534499743
12155	846	846	1534499803
12156	846	846	1534499863
12157	846	846	1534499923
12158	846	846	1534499983
12159	846	846	1534500043
12160	846	846	1534500103
12161	846	846	1534500163
12162	846	846	1534500223
12163	846	846	1534500283
12164	846	846	1534500343
12165	846	846	1534500403
12166	846	846	1534500463
12167	846	846	1534500523
12168	846	846	1534500583
12169	846	846	1534500643
12170	846	846	1534500703
12171	846	846	1534500763
12172	846	846	1534500823
12173	846	846	1534500883
12174	846	846	1534500943
12175	846	846	1534501003
12176	846	846	1534501063
12177	846	846	1534501123
12178	846	846	1534501183
12179	846	846	1534501243
12180	846	846	1534501248
12181	846	846	1534501253
12182	846	846	1534501258
12183	847	847	1534501289
12184	847	847	1534501389
12185	847	847	1534501449
12186	847	847	1534501479
12187	847	847	1534501539
12188	847	847	1534501599
12189	847	847	1534501644
12190	847	847	1534501704
12191	847	847	1534501764
12192	847	847	1534501786
12193	847	847	1534501846
12194	847	847	1534501906
12195	844	844	1534501966
12196	845	845	1534502026
12197	845	845	1534502086
12198	844	844	1534502146
12199	844	844	1534502206
12200	844	844	1534502266
12201	844	844	1534502326
12202	844	844	1534502386
12203	844	844	1534502446
12204	844	844	1534502506
12205	844	844	1534502566
12206	844	844	1534502626
12207	844	844	1534502686
12208	844	844	1534502746
12209	842	842	1534502806
12210	840	840	1534502866
12211	840	840	1534502926
12212	840	840	1534502986
12213	840	840	1534503046
12214	840	840	1534503106
12215	840	840	1534503166
12216	840	840	1534503226
12217	840	840	1534503286
12218	840	840	1534503346
12219	839	839	1534503406
12220	839	839	1534503466
12221	841	841	1534503526
12222	836	836	1534503586
12223	836	836	1534503646
12224	836	836	1534503686
12225	836	836	1534503692
12226	838	838	1534503714
12227	838	838	1534503774
12228	835	835	1534503828
12229	840	840	1534506314
12230	840	840	1534506374
12231	840	840	1534506405
12232	841	841	1534506422
12233	840	840	1534506431
12234	839	839	1534506466
12235	834	834	1534506526
12236	838	838	1534506586
12237	837	837	1534506646
12238	837	837	1534506706
12239	835	835	1534506766
12240	835	835	1534506826
12241	834	834	1534506886
12242	835	835	1534506946
12243	835	835	1534507006
12244	835	835	1534507066
12245	835	835	1534507126
12246	835	835	1534507186
12247	835	835	1534507246
12248	835	835	1534507306
12249	835	835	1534507366
12250	835	835	1534507486
12251	827	827	1534507546
12252	827	827	1534507606
12253	829	829	1534507659
12254	830	830	1534507719
12255	828	828	1534507779
12256	828	828	1534507811
12257	828	828	1534507829
12258	829	829	1534507882
12259	829	829	1534507916
12260	828	828	1534507945
12261	828	828	1534508005
12262	832	832	1534508058
12263	832	832	1534508118
12264	826	826	1534508178
12265	826	826	1534508238
12266	826	826	1534508298
12267	826	826	1534508358
12268	827	827	1534508418
12269	827	827	1534508478
12270	827	827	1534508538
12271	827	827	1534508598
12272	827	827	1534508658
12273	827	827	1534508718
12274	827	827	1534508778
12275	827	827	1534508838
12276	830	830	1534508890
12277	830	830	1534508925
12278	830	830	1534508937
12279	830	830	1534508997
12280	827	827	1534509024
